time,raw,smoothed
0.0,122.28276794750825,122.28276794750825
0.0429990291595459,135.02670463424042,124.83155528485469
0.08400130271911621,137.09833198716635,127.28491062531702
0.12900185585021973,124.71579581961171,126.77108766417597
0.17310500144958496,124.71579581961171,126.36002929526312
0.23510146141052246,150.8269540131042,131.25341423883134
0.2711007595062256,120.72257699715189,129.14724679049547
0.3098306655883789,114.67159214619015,126.25211586163442
0.3478281497955322,101.3738238727378,121.27645746385511
0.3900027275085449,101.97124414765841,117.41541480061576
0.42970728874206543,101.97124414765841,114.3265806700243
0.4916720390319824,97.41098700621178,110.9434619372618
0.5335526466369629,76.53071270110141,104.06091209002973
0.5741419792175293,76.53071270110141,98.55487221224406
0.6331732273101807,44.66906030283428,87.77770983036211
0.6701714992523193,39.91560445527543,78.20528875534477
0.7126901149749756,36.794305007395195,69.92309200575485
0.7536869049072266,37.931074370319806,63.52468847866785
0.7946910858154297,33.45018903397039,57.50978858972836
0.8357155323028564,31.377682189525586,52.283367309687804
0.8747155666351318,30.4959046407445,47.925874775899146
0.9125897884368896,24.59044998088777,43.25878981689687
0.9535679817199707,26.07746417727151,39.8225246889718
0.991567850112915,25.500973973304042,36.958214545838246
1.0331876277923584,26.374889675581386,34.84154957178688
1.073845624923706,30.45759902426201,33.964759462281904
1.114854097366333,30.17100683628732,33.20600893708299
1.1558544635772705,28.24411993804395,32.213631137275186
1.195385217666626,35.29706841715753,32.830318593251654
1.2373857498168945,35.81362434335023,33.42697974327137
1.2793855667114258,35.74360262237295,33.89030431909168
1.3213858604431152,40.104879609673276,35.133219377208
1.3633854389190674,42.03411900522221,36.51339930281084
1.4049773216247559,41.17816857367637,37.446353156983946
1.4438493251800537,41.25829568912175,38.20874166341151
1.4838757514953613,40.27224640031511,38.62144261079223
1.5253946781158447,41.66668298613095,39.23049068585998
1.5633654594421387,42.97082029166131,39.978556607020245
1.6033656597137451,43.56255931189696,40.69535714799559
1.6453986167907715,41.43078756648194,40.84244323169286
1.6873962879180908,41.04639434105158,40.88323345356461
1.7293682098388672,40.3972263997309,40.78603204279786
1.7723641395568848,42.54378569640079,41.137582773518446
1.813366413116455,39.73752006094648,40.857570231004054
1.8543674945831299,40.64464280396467,40.81498474559618
1.8958735466003418,35.53149164799299,39.75828612607555
1.934870958328247,35.53149164799299,38.91292723045904
1.9943838119506836,52.35085061653653,41.60051190767454
2.0323829650878906,52.35085061653653,43.750579649446934
2.068317174911499,52.35085061653653,45.470633842864856
2.126460552215576,52.35085061653653,46.84667719759919
2.1835007667541504,52.35085061653653,47.94751188138666
2.23701548576355,52.35085061653653,48.828179628416635
2.2692348957061768,52.35085061653653,49.53271382604061
2.3032383918762207,52.35085061653653,50.096341184139796
2.3399975299835205,52.35085061653653,50.547243070619146
2.373969793319702,52.35085061653653,50.90796457980262
2.4321463108062744,52.35085061653653,51.19654178714941
2.489750862121582,21.1628532268806,45.18980407509565
2.5287532806396484,35.96132897504765,43.34410905508606
2.5707504749298096,35.6077810316294,41.79684345039473
2.6088082790374756,45.921514623785015,42.62177768507279
2.6478030681610107,45.035309199649106,43.10448398798806
2.6867735385894775,45.05522580902567,43.49463235219559
2.727414131164551,56.539736879709636,46.1036532576984
2.769446849822998,64.60199608993118,49.80332182414496
2.8104124069213867,55.178411236695254,50.87833970665503
2.8504459857940674,55.178411236695254,51.73835401266308
2.8854143619537354,55.178411236695254,52.42636545746952
2.9190444946289062,55.178411236695254,52.976774613314674
2.954010248184204,55.178411236695254,53.41710193799079
2.9880526065826416,55.178411236695254,53.76936379773169
3.024049758911133,55.178411236695254,54.05117328552441
3.058058500289917,55.178411236695254,54.27662087575859
3.101048707962036,55.178411236695254,54.45697894794593
3.1370491981506348,55.178411236695254,54.6012654056958
3.1730875968933105,55.178411236695254,54.716694571895694
3.209059953689575,55.178411236695254,54.809037904855614
3.2430992126464844,55.178411236695254,54.88291257122355
3.2761008739471436,55.178411236695254,54.9420123043179
3.3111369609832764,55.178411236695254,54.98929209079338
3.3420989513397217,55.178411236695254,55.02711591997376
3.3736133575439453,55.178411236695254,55.05737498331806
3.407175302505493,55.178411236695254,55.08158223399351
3.439826250076294,55.178411236695254,55.100948034533864
3.4745752811431885,55.178411236695254,55.11644067496615
3.5115444660186768,55.178411236695254,55.12883478731197
3.5465447902679443,55.178411236695254,55.13875007718863
3.5805511474609375,55.178411236695254,55.14668230908996
3.6161623001098633,55.178411236695254,55.153028094611024
3.6501693725585938,55.178411236695254,55.158104723027876
3.68318772315979,55.178411236695254,55.16216602576136
3.716187000274658,55.178411236695254,55.165415067948146
3.74916410446167,55.178411236695254,55.168014301697575
3.7831931114196777,55.178411236695254,55.170093688697115
3.8176543712615967,55.178411236695254,55.171757198296746
3.851626396179199,55.178411236695254,55.17308800597645
3.883655071258545,55.178411236695254,55.17415265212022
3.917891025543213,55.178411236695254,55.175004369035236
3.951857805252075,55.178411236695254,55.17568574256725
3.9868881702423096,55.178411236695254,55.17623084139285
4.045364618301392,24.772490752454814,49.095482823605245
4.08571195602417,24.772490752454814,44.230884409375165
4.119713068008423,24.772490752454814,40.339205677991096
4.152712106704712,24.772490752454814,37.225862692883844
4.187712907791138,24.772490752454814,34.735188304798044
4.221712589263916,24.772490752454814,32.7426487943294
4.27971339225769,32.50697852755087,32.69551474097369
4.318712472915649,30.339871088027138,32.22438601038438
4.35671329498291,30.339871088027138,31.847483025912933
4.4157421588897705,166.22678919081335,58.723344258893015
4.457711696624756,174.07450796541332,81.79357700019708
4.497722625732422,179.2382888876673,101.28251937769113
4.540721893310547,176.5192263965216,116.32986078145723
4.58272385597229,175.446989208219,128.1532864668096
4.621766567230225,171.72209599425477,136.86704837229865
4.661766529083252,166.92523742652483,142.87868618314388
4.701765060424805,167.7813376664673,147.85921647980857
4.743765830993652,170.44099178142943,152.37557154013274
4.783799171447754,168.682290058479,155.63691524380198
4.824082851409912,173.5372126639011,159.21697472782182
4.866084814071655,167.2997039842606,160.83352057910957
4.9057230949401855,168.67278320404273,162.4013731040962
4.946274042129517,168.67278320404273,163.6556551240855
4.981269359588623,168.67278320404273,164.65908074007694
5.015460968017578,168.67278320404273,165.46182123287014
5.050460577011108,168.67278320404273,166.10401362710468
5.10849666595459,5.270115651627066,133.93723403200917
5.14649510383606,137.74651229063255,134.69908968373386
5.188496828079224,95.80807663274116,126.92088707353533
5.229806423187256,99.15034318971709,121.36677829677168
5.2712202072143555,19.34943679713848,100.96330999684504
5.313559532165527,3.88616135729589,81.54788026893522
5.353556394577026,1.825478853778776,65.60339998590393
5.393590688705444,1.825478853778776,52.847815759478905
5.45291805267334,1.5302829944567122,42.58430920647447
5.49391508102417,0.5172843404095318,34.17090423326149
5.53994345664978,0.5522900385484206,27.44718139431888
5.5819151401519775,1.267403736516286,22.21122586275836
5.62291693687439,1.1093860421105433,17.990857898628796
5.66142463684082,2.4250656005378914,14.877699439010616
5.703453302383423,5.874811010328244,13.077121753274142
5.744425058364868,26.692602313830918,15.800217865385498
5.786750793457031,152.21785223552993,43.083744739414385
5.823750734329224,152.12546858647622,64.89208950882676
5.866750001907349,62.68769078306367,64.45120976367414
5.905327558517456,21.617565225003318,55.884480855939984
5.946328401565552,3.1481548621100615,45.337215657174006
5.98662543296814,1.9639039212513296,36.66255330998947
6.025145053863525,5.301640046692853,30.390370657330145
6.06414008140564,3.522227395822881,25.016742005028693
6.108526706695557,4.338872512571498,20.881168106537256
6.149507761001587,3.389699616204979,17.3828744084708
6.187508583068848,1.419950602826873,14.190289647342016
6.225537061691284,0.6670616232750604,11.485644042528627
6.266507863998413,0.025680714886618716,9.193651377000226
6.303017616271973,0.6957425439201188,7.494069610384204
6.344019174575806,0.3677674004130722,6.068809168389977
6.385019302368164,0.2744366278526513,4.909934660282513
6.423086166381836,1.5321330988525688,4.234374347996525
6.468274354934692,0.7053695971407592,3.528573397825372
6.510298728942871,0.7168037133870939,2.966219460937716
6.551870346069336,0.4927076940103632,2.4715171075522457
6.590870380401611,0.4863174097062313,2.074477167983043
6.632920742034912,1.4343107610658308,1.9464438865996008
6.673940896987915,2.085676890253069,1.9742904873302944
6.715952634811401,1.8592815161006513,1.951288693084366
6.759948968887329,1.4408740298540295,1.849205760438299
6.804919481277466,1.3424657778520839,1.7478577639210562
6.855947732925415,1.4051514733904185,1.6793165058149286
6.908194541931152,1.9325424535527986,1.7299616953625028
6.9601945877075195,2.6521867344112025,1.914406703172243
7.0092244148254395,0.7150084741421949,1.6745270573662334
7.062708854675293,0.7754295858658509,1.494707563066157
7.111345291137695,1.5777890129076582,1.5113238530344573
7.165347099304199,0.6349172805702779,1.3360425385416215
7.215468168258667,1.1846332065019567,1.3057606721336887
7.2645583152771,1.1352686384878155,1.271662265404514
7.308554649353027,0.815384758845596,1.1804067640927305
7.356554985046387,0.026758446195515262,0.9496771005132875
7.403124570846558,0.5216175578358957,0.8640651919778092
7.455322980880737,153.49601948240314,31.390456050062877
7.5063252449035645,164.85298154881238,58.08296114981278
7.557323694229126,170.18619356625956,80.50360763310215
7.603342056274414,137.76328319750235,91.95554274598219
7.652323246002197,5.567168068258098,74.67786781043738
7.698322534561157,5.887606376686506,60.919815523687205
7.7483227252960205,5.887606376686506,49.91337369428707
7.7868876457214355,5.887606376686506,41.10822023076695
7.828887224197388,5.887606376686506,34.064097459950865
7.8713929653167725,5.887606376686506,28.428799243297995
7.9110496044158936,5.887606376686506,23.9205606699757
7.957045793533325,5.887606376686506,20.31396981131786
8.02708125114441,25.483762555441558,21.3479283601426
8.079074144363403,21.082914724100874,21.294925632934255
8.129045486450195,21.082914724100874,21.25252345116758
8.167702198028564,21.082914724100874,21.21860170575424
8.234735012054443,13.644338679996963,19.703749100602785
